requests_per_minute,session_duration,unique_pages,avg_click_interval,is_headless,user_agent_length,visit_count,label
13.9958,94.31,22,4.4911,0,120,22,0
0.6425,466.93,4,116.732,0,108,5,0
13.0701,36.73,7,5.2464,0,109,8,0
7.6128,267.97,28,8.1203,0,137,34,0
1.7021,423.01,12,38.4557,0,141,12,0
1.3431,446.72,7,49.6357,0,107,10,0
13.7934,121.8,28,4.511,0,133,28,0
18.5423,77.66,17,3.3765,0,116,24,0
18.0443,66.5,19,3.5002,0,120,20,0
3.1745,245.71,11,20.4758,0,141,13,0
111.0947,42.67,2,0.547,1,55,79,1
1.8895,539.83,12,33.7397,0,118,17,0
24.2659,29.67,3,2.6974,1,15,12,1
22.984,78.32,21,2.7005,0,99,30,0
53.2316,58.61,5,1.1493,1,48,52,1
3.2702,36.7,2,36.6952,1,92,2,1
27.9627,53.64,5,2.2351,1,52,25,1
175.0751,3.43,4,0.3808,0,80,10,1
6.3659,301.61,27,9.7292,0,106,32,0
5.2844,193.02,8,12.0637,0,118,17,0
40.6553,8.85,6,1.771,1,95,6,1
88.8309,5.4,8,0.7719,1,30,8,1
44.8425,5.35,4,1.784,1,92,4,1
5.4517,121.06,2,12.1063,0,114,11,0
34.948,29.19,3,1.8241,1,35,17,1
8.7812,177.65,17,7.1061,0,116,26,0
0.6864,786.67,9,98.3332,0,106,9,0
4.9702,325.94,22,12.5363,0,147,27,0
1.931,466.09,14,33.2919,0,115,15,0
1.062,734.45,13,61.204,0,99,13,0
9.3762,95.99,8,6.8563,0,120,15,0
1.7337,657.57,16,36.5316,0,138,19,0
3.5949,417.25,15,17.3855,0,94,25,0
4.5909,287.52,13,13.6916,0,128,22,0
3.3173,488.36,27,18.7829,0,115,27,0
33.3496,23.39,2,1.949,1,18,13,1
2.1151,765.93,18,29.4587,0,114,27,0
2.7247,374.35,13,23.3972,0,120,17,0
10.8091,149.87,19,5.7644,0,140,27,0
4.1048,102.32,7,17.0533,0,159,7,0
63.4193,31.22,3,0.9756,1,65,33,1
51.6479,49.95,2,1.1894,1,60,43,1
1.9739,486.34,6,32.4224,0,144,16,0
74.6775,2.41,3,1.2052,0,72,3,1
2.47,145.75,4,29.1503,0,139,6,0
10.4255,28.78,5,7.1939,1,93,5,1
0.7372,406.97,2,101.7413,0,130,5,0
0.4641,775.73,3,155.1469,0,119,6,0
4.5846,274.83,18,13.7417,0,103,21,0
2.3936,275.74,2,27.5738,0,113,11,0
1.9407,401.92,11,33.4936,0,111,13,0
2.2972,313.43,12,28.4934,0,109,12,0
81.6724,18.37,8,0.7653,1,30,25,1
2.676,493.28,15,23.4896,0,152,22,0
3.8944,323.54,13,16.1772,0,125,21,0
0.8142,736.89,8,81.8768,0,150,10,0
1.7943,735.67,15,35.0321,0,145,22,0
1.2294,683.25,11,52.5574,0,123,14,0
45.6108,15.79,7,1.4351,1,20,12,1
1.2685,378.4,5,54.0568,0,138,8,0
2.6681,787.09,29,23.1497,0,102,35,0
11.9609,20.07,4,6.6884,1,88,4,1
1.6125,186.04,3,46.5109,0,108,5,0
73.775,33.34,3,0.8336,1,48,41,1
2.1957,792.47,20,28.3024,0,103,29,0
0.611,883.76,3,110.4702,0,143,9,0
2.5696,747.21,26,24.1035,0,140,32,0
19.4851,18.48,6,3.6951,1,90,6,1
40.1311,19.44,7,1.6197,1,24,13,1
75.2394,11.16,2,0.8588,1,28,14,1
2.0017,689.4,23,31.3365,0,114,23,0
111.2149,50.17,2,0.5454,1,45,93,1
58.4936,19.49,8,1.0827,1,35,19,1
79.6225,32.4,5,0.7715,1,55,43,1
4.9248,73.1,6,14.6198,0,96,6,0
5.5055,250.66,21,11.3937,0,107,23,0
3.5771,536.74,29,17.3143,0,108,32,0
2.2755,26.37,1,0,1,95,1,1
7.8525,30.56,4,10.1878,1,90,4,1
8.5276,63.32,8,7.9155,0,157,9,0
4.246,452.19,30,14.5866,0,159,32,0
1.0737,894.08,15,59.605,0,141,16,0
2.5566,328.56,9,25.2737,0,107,14,0
2.6433,272.38,6,24.7622,0,141,12,0
5.4742,361.7,25,11.303,0,113,33,0
1.6359,770.23,14,38.5115,0,116,21,0
3.4864,395.83,17,17.9922,0,136,23,0
4.1171,422.62,20,15.0937,0,143,29,0
111.2412,3.78,4,0.6293,0,88,7,1
2.2997,730.52,20,27.0564,0,159,28,0
3.4405,488.3,18,18.0851,0,105,28,0
1.9261,747.64,23,32.5059,0,123,24,0
0.6271,478.38,4,119.5958,0,117,5,0
6.574,173.41,12,9.6339,0,135,19,0
5.0329,250.35,11,12.5175,0,151,21,0
2.2073,570.84,11,28.542,0,123,21,0
65.1555,3.68,4,1.2278,0,110,4,1
34.5373,57.33,28,1.7915,0,145,33,0
3.193,338.24,14,19.8964,0,123,18,0
174.2733,2.75,6,0.3935,0,98,8,1
1.504,558.5,11,42.9616,0,133,14,0
111.1337,39.41,3,0.5474,1,38,73,1
179.7463,3.34,7,0.3709,0,92,10,1
1.6482,327.63,9,40.9535,0,93,9,0
4.9321,352.79,26,12.5998,0,109,29,0
9.8059,128.49,12,6.4247,0,148,21,0
2.136,561.81,11,29.5689,0,129,20,0
5.5482,216.29,12,11.3835,0,153,20,0
1.7899,435.78,12,36.3151,0,138,13,0
7.0654,280.24,31,8.7575,0,108,33,0
1.8815,605.89,16,33.6604,0,111,19,0
0.8751,754.19,10,75.4191,0,119,11,0
45.4351,27.73,5,1.3866,1,24,21,1
0.425,846.97,6,169.3945,0,154,6,0
0.4913,854.94,2,142.4907,0,98,7,0
4.7694,163.54,8,13.6285,0,110,13,0
30.4695,21.66,2,2.1661,1,28,11,1
2.4408,688.31,20,25.493,0,135,28,0
3.1909,169.23,5,21.1541,0,151,9,0
8.3411,28.77,4,9.5911,1,88,4,1
213.2897,2.25,5,0.3215,0,88,8,1
1.4208,506.75,12,46.0681,0,140,12,0
7.2646,247.78,29,8.544,0,100,30,0
5.6444,31.89,3,15.945,1,90,3,1
1.1099,54.06,1,0,1,88,1,1
3.6174,414.67,20,17.2777,0,148,25,0
1.0647,394.49,1,65.7475,0,107,7,0
7.2908,82.3,4,9.144,0,108,10,0
2.2276,808.04,30,27.8633,0,132,30,0
8.082,37.12,5,9.2798,1,93,5,1
3.81,377.95,24,16.4326,0,126,24,0
4.4265,13.55,1,0,1,90,1,1
48.7295,18.47,6,1.3192,1,30,15,1
2.1874,850.31,24,28.3438,0,121,31,0
431.039,1.39,9,0.1547,0,85,10,1
5.7455,344.62,24,10.7694,0,120,33,0
3.7187,387.23,14,16.836,0,159,24,0
202.8554,5.32,5,0.3132,1,12,18,1
2.4315,839.0,26,25.4241,0,113,34,0
5.0411,202.34,14,12.646,0,127,17,0
1.5676,497.58,10,41.4651,0,141,13,0
3.5835,586.02,34,17.236,0,154,35,0
3.1456,629.46,29,19.6705,0,108,33,0
4.1622,490.12,31,14.8522,0,121,34,0
3.504,565.06,26,17.6582,0,129,33,0
139.157,32.34,5,0.437,1,45,75,1
27.6856,60.68,24,2.2475,0,132,28,0
32.5916,44.18,16,1.921,0,113,24,0
60.8374,19.72,7,1.0381,1,18,20,1
2.0928,831.41,21,29.6933,0,130,29,0
89.8724,50.07,1,0.6766,1,48,75,1
1.1178,644.12,9,58.5566,0,146,12,0
3.0747,663.48,32,20.1053,0,146,34,0
3.4478,34.8,2,34.8046,1,86,2,1
3.0095,418.67,16,20.9335,0,146,21,0
1.0291,291.51,4,72.8768,0,97,5,0
6.2055,193.38,10,10.1777,0,150,20,0
1.3925,775.59,18,45.623,0,157,18,0
728.1621,0.74,8,0.0927,0,95,9,1
5.0737,47.3,4,15.7677,1,78,4,1
202.0047,27.92,5,0.3002,1,42,94,1
15.0791,75.6,9,4.2001,0,136,19,0
0.6197,580.96,6,116.1926,0,151,6,0
0.8527,562.93,1,80.4188,0,153,8,0
0.4875,615.34,1,153.8344,0,121,5,0
4.9961,300.23,24,12.5097,0,107,25,0
1.8007,599.77,8,35.2805,0,147,18,0
2.1127,766.78,22,29.4915,0,146,27,0
3.8086,126.03,7,18.0042,0,123,8,0
31.8772,45.17,16,1.9641,0,146,24,0
6.9865,197.52,18,8.9783,0,124,23,0
13.4794,13.35,3,6.6769,1,95,3,1
10.8766,5.52,1,0,1,95,1,1
1.3667,746.32,10,46.6452,0,128,17,0
2.7653,672.62,29,22.4207,0,140,31,0
1.6745,573.32,12,38.2211,0,148,16,0
0.3871,774.99,4,193.7487,0,153,5,0
1.4945,40.15,1,0,1,75,1,1
1.2954,741.11,10,49.4074,0,126,16,0
94.4382,57.82,2,0.6424,1,60,91,1
5.8939,183.24,16,10.7788,0,149,18,0
116.3947,26.29,5,0.5258,1,52,51,1
1.7174,524.04,12,37.4317,0,104,15,0
127.5132,41.88,2,0.4759,1,48,89,1
6.6616,270.21,21,9.3175,0,148,30,0
1.3767,261.49,1,52.2981,0,128,6,0
90.0741,4.66,6,0.7771,0,98,7,1
6.1125,186.5,11,10.3613,0,138,19,0
4.2545,493.6,29,14.5175,0,148,35,0
8.0062,224.82,24,7.7526,0,150,30,0
3.8629,341.71,15,16.2719,0,127,22,0
18.2933,78.72,20,3.4225,0,115,24,0
0.6677,898.56,3,99.8396,0,115,10,0
1.6592,723.23,14,38.065,0,97,20,0
3.5167,392.41,23,17.837,0,145,23,0
2.4192,669.64,22,25.7554,0,132,27,0
3.4604,554.85,32,17.8983,0,119,32,0
12.1526,118.49,17,5.1519,0,94,24,0
25.2016,28.57,2,2.5972,1,25,12,1
2.1589,55.58,2,55.5827,1,86,2,1
174.6182,29.55,3,0.3476,1,58,86,1
0.5357,896.02,3,128.0033,0,114,8,0
1.5346,703.78,18,41.3991,0,104,18,0
4.5818,52.38,4,17.4606,1,95,4,1
20.9175,5.74,2,5.7368,1,82,2,1
0.7039,511.46,2,102.2929,0,134,6,0
26.1112,29.87,7,2.4894,1,12,13,1
1.7683,373.24,2,37.3242,0,121,11,0
4.9319,291.98,23,12.6947,0,96,24,0
9.5061,164.1,22,6.5642,0,146,26,0
40.4865,56.32,3,1.522,1,60,38,1
1.5065,517.75,3,43.1456,0,99,13,0
445.3285,0.67,3,0.1684,0,88,5,1
10.5395,22.77,4,7.5905,1,78,4,1
9.9781,156.34,16,6.2537,0,155,26,0
1.8745,800.23,16,33.3429,0,124,25,0
2.0456,791.96,20,30.4598,0,135,27,0
2.938,571.81,24,21.1783,0,160,28,0
9.4748,132.98,20,6.6492,0,155,21,0
1.5254,747.36,12,41.5201,0,118,19,0
94.5756,43.77,1,0.6437,1,60,69,1
8.4753,70.79,9,7.866,0,126,10,0
19.6646,36.61,6,3.3285,0,105,12,0
3.6085,465.57,20,17.2434,0,136,28,0
2.4759,823.94,33,24.9679,0,142,34,0
101.4583,3.55,5,0.7097,0,76,6,1
1.9476,646.94,21,32.3471,0,132,21,0
2.3726,834.52,29,26.0786,0,101,33,0
15.2264,130.04,31,4.0637,0,115,33,0
28.7972,62.51,30,2.1554,0,148,30,0
2.3646,456.74,12,26.8671,0,112,18,0
2.9735,544.81,24,20.9542,0,90,27,0
54.5425,35.2,32,1.1355,0,102,32,0
0.3402,881.95,1,220.4875,0,109,5,0
1.5406,38.95,1,0,1,85,1,1
2.7959,751.09,26,22.0908,0,136,35,0
6.964,163.7,14,9.0944,0,140,19,0
38.2928,50.14,4,1.6174,1,58,32,1
8.1264,22.15,3,11.075,1,85,3,1
3.684,130.29,8,18.6132,0,139,8,0
135.194,40.83,3,0.4487,1,60,92,1
2.2191,378.53,14,29.1181,0,142,14,0
57.7219,6.24,6,1.2474,1,78,6,1
7.0342,238.83,19,8.8456,0,116,28,0
2.637,591.59,23,23.6634,0,118,26,0
1.0632,395.03,7,65.838,0,93,7,0
0.6682,628.52,4,104.7537,0,100,7,0
44.3447,35.18,24,1.4072,0,123,26,0
111.7846,12.35,7,0.5611,1,24,23,1
2.6501,724.5,30,23.371,0,115,32,0
6.1076,49.12,5,12.2797,1,82,5,1
68.1688,15.84,2,0.9319,1,15,18,1
0.433,692.88,4,173.2196,0,141,5,0
3.5008,291.36,8,18.2099,0,134,17,0
1.7848,235.32,6,39.2193,0,137,7,0
45.3581,34.39,3,1.3757,1,45,26,1
2.9461,366.59,9,21.5641,0,152,18,0
46.3424,25.89,4,1.3629,1,12,20,1
322.1445,15.65,1,0.1885,1,42,84,1
1.4432,873.09,21,43.6544,0,154,21,0
3.2736,494.86,22,19.0332,0,135,27,0
2.9258,533.2,25,21.3278,0,108,26,0
1.3226,861.91,18,47.8837,0,115,19,0
3.7997,442.14,19,16.3756,0,95,28,0
1.7108,841.73,23,36.5969,0,145,24,0
0.5588,858.92,4,122.7035,0,145,8,0
1025.6684,0.53,3,0.0658,0,80,9,1
1.7813,505.26,15,36.0898,0,149,15,0
7.9911,37.54,1,9.3854,0,118,5,0
1.4824,890.42,13,42.4011,0,96,22,0
3.1928,544.97,28,19.4632,0,121,29,0
153.8223,1.95,4,0.4876,0,95,5,1
210.7129,2.56,4,0.3203,0,92,9,1
2.4472,661.98,19,25.4607,0,99,27,0
1.9426,803.06,20,32.1223,0,130,26,0
82.503,15.27,4,0.7636,1,25,21,1
127.7744,42.73,1,0.4748,1,52,91,1
514.3244,0.93,3,0.1333,0,98,8,1
1.0334,522.54,8,65.318,0,127,9,0
1.133,582.5,9,58.25,0,142,11,0
4.181,287.01,13,15.1059,0,97,20,0
0.9525,314.96,2,78.7399,0,139,5,0
6.5405,55.04,6,11.0083,1,78,6,1
179.3229,2.01,6,0.4015,0,85,6,1
1.9085,817.41,21,32.6964,0,160,26,0
4.0368,44.59,3,22.2948,1,95,3,1
5.4582,362.76,29,11.3362,0,146,33,0
2.1271,141.03,5,35.2586,0,116,5,0
27.5082,74.16,33,2.2473,0,91,34,0
2.5035,695.02,25,24.8222,0,141,29,0
7.7412,193.77,24,8.0737,0,119,25,0
0.6942,864.28,7,96.0306,0,127,10,0
95.2081,10.71,7,0.6696,1,24,17,1
1.4197,718.47,7,44.9043,0,111,17,0
2.5317,734.69,23,24.4896,0,101,31,0
187.9669,31.6,2,0.3225,1,60,99,1
1.1568,51.87,1,0,1,78,1,1
139.5437,22.36,2,0.4384,1,52,52,1
2.2345,590.73,17,28.1302,0,112,22,0
0.5338,562.0,5,140.4992,0,147,5,0
0.4813,747.96,1,149.5911,0,137,6,0
9.4474,177.83,23,6.5862,0,132,28,0
7.6479,235.36,20,8.1159,0,93,30,0
144.5107,26.99,1,0.4217,1,48,65,1
4.9907,240.45,13,12.6552,0,159,20,0
14.67,20.45,5,5.1125,1,86,5,1
1.2189,689.16,6,53.0126,0,116,14,0
1.9414,30.91,1,0,1,85,1,1
7.4228,161.66,18,8.5087,0,132,20,0
2.1213,848.54,30,29.2599,0,129,30,0
10.1762,88.44,5,6.3173,0,93,15,0
6.7743,309.99,35,9.1175,0,131,35,0
11.8242,126.86,19,5.2858,0,128,25,0
1.2777,46.96,1,0,1,88,1,1
1.9393,804.43,21,32.1773,0,130,26,0
1.9141,219.42,1,36.5704,0,118,7,0
2.4669,535.09,18,25.4804,0,160,22,0
12.8782,153.75,33,4.8046,0,124,33,0
65.6404,20.11,2,0.9576,1,30,22,1
0.7051,765.9,2,95.7371,0,127,9,0
0.7,857.15,1,95.2391,0,132,10,0
157.1073,34.37,4,0.3862,1,58,90,1
2.321,878.93,26,26.6341,0,130,34,0
70.3057,14.51,8,0.9068,1,18,17,1
167.5802,8.95,8,0.373,1,25,25,1
2.4248,841.3,28,25.494,0,119,34,0
2.1552,751.68,26,28.9108,0,139,27,0
1.0636,338.46,2,67.6923,0,145,6,0
13.8099,21.72,2,5.4309,1,30,5,1
159.0162,3.4,4,0.4245,0,95,9,1
11.4818,31.35,6,6.2708,1,93,6,1
2.5542,681.23,26,24.3295,0,133,29,0
6.2427,221.06,18,10.0481,0,111,23,0
1.2109,297.3,4,59.4595,0,153,6,0
4.0193,164.21,6,16.4208,0,103,11,0
75.7017,12.68,5,0.8454,1,28,16,1
6.6472,198.58,21,9.4562,0,113,22,0
2.3147,648.02,15,27.0009,0,132,25,0
7.728,271.74,28,7.9924,0,113,35,0
2.214,569.1,15,28.4551,0,155,21,0
0.4273,842.56,4,168.512,0,142,6,0
1.7344,795.65,19,36.1659,0,143,23,0
2.4703,242.88,4,26.9869,0,113,10,0
1.5977,37.55,1,0,1,78,1,1
0.9551,439.76,4,73.2936,0,136,7,0
310.5595,17.0,1,0.1954,1,48,88,1
1.7129,875.71,15,36.488,0,137,25,0
4.4906,400.84,25,13.822,0,130,30,0
36.0408,53.27,2,1.7185,1,45,32,1
5.4871,153.09,12,11.7758,0,114,14,0
143.9084,3.34,5,0.4765,0,88,8,1
6.4086,224.7,18,9.7695,0,136,24,0
9.6073,118.66,11,6.5922,0,93,19,0
4.4542,188.58,6,14.5065,0,152,14,0
12.5751,162.23,34,4.9159,0,109,34,0
27.3308,35.13,13,2.3417,0,121,16,0
3.1403,191.06,10,21.2292,0,103,10,0
1.8515,777.74,24,33.8146,0,111,24,0
79.3433,33.27,1,0.7738,1,45,44,1
104.6998,8.02,2,0.6171,1,28,14,1
3.4518,382.41,22,18.21,0,128,22,0
6.9711,275.42,32,8.8846,0,105,32,0
1.2889,465.52,5,51.7244,0,122,10,0
3.3216,126.45,4,21.0744,0,112,7,0
2.1903,630.06,22,28.6392,0,140,23,0
14.201,46.48,6,4.6476,0,100,11,0
2.8424,738.81,33,21.7296,0,118,35,0
127.0953,9.91,3,0.4957,1,18,21,1
2.8714,626.87,29,21.6161,0,133,30,0
2.4847,676.15,23,25.0425,0,119,28,0
4.6753,243.84,11,13.5465,0,96,19,0
1.1655,720.71,9,55.4394,0,105,14,0
14.2434,88.46,19,4.4231,0,98,21,0
1.8612,773.68,15,33.6384,0,122,24,0
35.8866,16.72,2,1.8577,1,30,10,1
2.4879,530.56,20,25.2647,0,112,22,0
5.8246,51.51,5,12.8764,1,90,5,1
4.1615,461.38,24,14.8831,0,144,32,0
43.5155,28.96,6,1.4478,1,25,21,1
56.2919,3.2,3,1.5988,0,88,3,1
2.5465,565.48,17,24.5861,0,111,24,0
3.1187,173.15,9,21.6434,0,124,9,0
0.3652,821.52,4,205.3791,0,144,5,0
10.1263,82.95,7,6.381,0,134,14,0
124.1299,2.9,5,0.58,0,80,6,1
3.1447,324.36,14,20.2723,0,119,17,0
16.7905,28.59,3,4.0839,1,20,8,1
1.7633,782.61,13,35.5731,0,111,23,0
7.9175,204.61,18,7.8696,0,117,27,0
119.6489,3.51,4,0.585,0,72,7,1
2.2419,669.09,22,27.8787,0,116,25,0
4.9996,48.0,4,16.0013,1,88,4,1
81.8368,56.45,1,0.7428,1,38,77,1
6.3142,199.55,17,9.9774,0,134,21,0
1.1509,260.67,2,65.1676,0,122,5,0
35.7464,55.39,30,1.7309,0,118,33,0
3.1233,230.52,11,20.9568,0,113,12,0
141.7863,10.16,5,0.4416,1,25,24,1
3.3111,36.24,2,36.2416,1,75,2,1
0.8603,627.7,8,78.4628,0,142,9,0
80.3675,30.61,2,0.7652,1,45,41,1
0.6838,789.7,1,98.7128,0,126,9,0
1.1848,860.93,10,53.8084,0,153,17,0
2.7585,543.77,17,22.6569,0,135,25,0
35.0107,10.28,6,2.0565,1,85,6,1
3.0347,553.6,18,20.5036,0,138,28,0
4.4732,295.09,13,14.052,0,116,22,0
8.7865,88.77,13,7.3977,0,135,13,0
3.4134,17.58,1,0,1,93,1,1
4.7551,340.69,19,13.1033,0,131,27,0
2.4915,794.69,26,24.8342,0,137,33,0
2.5914,301.0,11,25.0829,0,91,13,0
4.1279,305.24,15,15.2621,0,113,21,0
1.1666,822.87,15,54.8582,0,155,16,0
5.8451,328.48,23,10.5961,0,110,32,0
12.1113,29.72,6,5.9448,1,90,6,1
3.9311,351.05,21,15.9567,0,140,23,0
4.4952,320.34,19,13.9279,0,137,24,0
5.5252,271.48,15,11.3117,0,99,25,0
1.659,759.51,11,37.9755,0,140,21,0
3.3606,303.52,11,18.9697,0,126,17,0
2.5,647.99,21,24.9226,0,133,27,0
12.6742,18.94,4,6.312,1,92,4,1
43.5466,4.13,3,2.0668,0,85,3,1
59.1368,7.1,6,1.1837,1,24,7,1
10.7179,16.79,3,8.3972,1,90,3,1
277.9814,1.3,5,0.259,0,72,6,1
302.5166,19.64,5,0.2004,1,52,99,1
52.6503,27.35,6,1.1891,1,24,24,1
2.6688,224.82,9,24.9798,0,129,10,0
229.9714,5.48,3,0.2739,1,20,21,1
1.7052,633.35,15,37.2558,0,153,18,0
32.8513,23.74,2,1.9786,1,20,13,1
3.6869,358.02,21,17.0487,0,137,22,0
1.271,708.11,8,50.579,0,151,15,0
1.3277,225.95,4,56.4875,0,154,5,0
2.175,27.59,1,0,1,92,1,1
28.1658,57.52,23,2.2122,0,144,27,0
1.1144,861.43,7,57.4287,0,114,16,0
1.1257,852.79,7,56.8524,0,108,16,0
1.0223,586.92,1,65.2132,0,143,10,0
2.1876,630.83,23,28.6743,0,126,23,0
5.5816,214.99,17,11.3154,0,97,20,0
123.8204,1.45,3,0.7269,0,110,3,1
99.2266,22.37,3,0.6215,1,55,37,1
2.9767,645.01,27,20.8069,0,97,32,0
13.6893,113.96,21,4.5583,0,139,26,0
3.0089,299.12,14,21.3655,0,127,15,0
3.8707,542.54,28,15.957,0,125,35,0
100.0704,4.8,8,0.6852,0,98,8,1
3.1132,231.27,10,21.0249,0,116,12,0
8.8254,20.4,3,10.1979,1,85,3,1
1.8166,660.56,17,34.7665,0,114,20,0
8.4538,205.83,20,7.3509,0,131,29,0
10.6987,179.46,26,5.7891,0,135,32,0
6.1007,265.54,26,10.2132,0,131,27,0
9.3931,217.18,24,6.5812,0,116,34,0
33.6071,57.13,28,1.8429,0,134,32,0
1.6867,782.58,14,37.2655,0,118,22,0
3.7386,513.55,25,16.5663,0,144,32,0
125.5933,10.99,7,0.4994,1,30,23,1
3.1077,115.84,4,23.1686,0,95,6,0
5.4658,373.23,30,11.3101,0,148,34,0
4.2365,56.65,4,18.8835,1,95,4,1
2.0539,701.1,24,30.4825,0,138,24,0
2.4285,247.07,3,27.452,0,98,10,0
4.7999,200.0,9,13.3336,0,104,16,0
4.2744,350.93,17,14.6221,0,159,25,0
0.6355,755.33,7,107.904,0,138,8,0
2.1983,736.92,23,28.3431,0,121,27,0
80.4566,17.15,4,0.7796,1,35,23,1
11.182,26.83,5,6.7072,1,78,5,1
5.0639,201.43,17,12.5891,0,135,17,0
2.0479,703.15,16,30.5717,0,107,24,0
425.583,1.41,6,0.1566,0,105,10,1
5.6658,296.51,24,10.982,0,144,28,0
3.9139,30.66,2,30.6598,1,82,2,1
1.0921,659.3,5,59.9366,0,114,12,0
277.9112,5.4,7,0.2249,1,15,25,1
0.5626,746.6,4,124.4325,0,111,7,0
5.8721,183.92,13,10.8189,0,154,18,0
4.2581,408.63,24,14.5939,0,106,29,0
0.6321,854.3,3,106.7878,0,142,9,0
108.8705,2.2,3,0.7348,0,95,4,1
3.5272,544.34,32,17.5594,0,153,32,0
1.8434,716.05,17,34.0976,0,126,22,0
3.8026,457.58,24,16.3421,0,104,29,0
2.8876,415.57,15,21.8723,0,138,20,0
31.7094,49.2,5,1.9679,1,52,26,1
0.4886,613.98,2,153.4953,0,132,5,0
5.3936,389.35,35,11.4514,0,106,35,0
0.8217,438.1,3,87.6203,0,131,6,0
133.9157,30.91,5,0.4546,1,52,69,1
2.6768,44.83,2,44.8303,1,88,2,1
2.0821,403.44,13,31.0337,0,135,14,0
91.7574,34.0,1,0.6667,1,52,52,1
1.8149,562.01,16,35.1256,0,112,17,0
92.6828,1.94,3,0.9711,0,72,3,1
2.7186,308.98,7,23.7676,0,116,14,0
7.4354,48.42,6,9.6834,1,75,6,1
6.7182,35.72,4,11.908,1,92,4,1
1.6161,408.4,1,40.8396,0,132,11,0
294.7311,1.83,6,0.229,0,85,9,1
1.9912,662.92,22,31.5676,0,105,22,0
0.753,637.47,8,91.0675,0,117,8,0
5.1786,370.76,30,11.96,0,101,32,0
2.4679,389.0,12,25.9334,0,107,16,0
0.8232,364.45,4,91.1122,0,102,5,0
2.9803,543.57,27,20.9067,0,137,27,0
12.099,143.81,23,5.1362,0,114,29,0
2.9038,433.91,16,21.6956,0,140,21,0
6.3555,56.64,1,11.3288,0,138,6,0
12.1943,93.49,9,5.1937,0,114,19,0
1.1832,709.94,7,54.6109,0,115,14,0
3.7147,32.3,2,32.3043,1,95,2,1
4.1335,275.79,16,15.3218,0,100,19,0
47.2925,13.96,7,1.3956,1,25,11,1
8.7601,27.4,4,9.1323,1,78,4,1
6.6843,215.43,21,9.3665,0,123,24,0
0.9444,508.27,1,72.6106,0,131,8,0
5.3627,22.38,2,22.3769,1,85,2,1
82.9421,43.4,5,0.7357,1,58,60,1
1.9677,426.9,9,32.8382,0,142,14,0
2.2152,839.66,23,27.9888,0,99,31,0
3.5986,583.56,27,17.1635,0,150,35,0
38.9398,24.65,3,1.6436,1,20,16,1
199.3233,19.87,1,0.3056,1,42,66,1
18.9824,15.8,5,3.951,1,20,5,1
110.5288,2.17,3,0.7238,0,80,4,1
1.682,677.77,12,37.6539,0,139,19,0
86.5903,4.16,3,0.8315,0,105,6,1
2.2022,708.39,19,28.3355,0,124,26,0
0.5662,741.81,7,123.635,0,121,7,0
47.3125,41.85,1,1.3078,1,58,33,1
1.1934,754.13,11,53.8665,0,131,15,0
1.6818,820.55,22,37.2978,0,159,23,0
105.6416,3.41,6,0.6815,0,80,6,1
4.1109,350.29,24,15.2299,0,140,24,0
5.0965,353.19,26,12.1788,0,107,30,0
0.6886,522.76,5,104.5527,0,114,6,0
124.6376,3.37,5,0.5616,0,76,7,1
0.8285,434.52,1,86.9032,0,143,6,0
1.0296,582.76,6,64.7508,0,112,10,0
52.3545,19.48,3,1.2177,1,15,17,1
181.4795,20.83,4,0.3359,1,52,63,1
0.6956,776.33,3,97.0407,0,144,9,0
1.3456,891.8,15,46.9371,0,133,20,0
7.4947,200.14,17,8.3393,0,142,25,0
5.1229,117.12,3,13.0133,0,107,10,0
4.3276,55.46,4,18.4859,1,90,4,1
1.4746,651.01,10,43.4006,0,116,16,0
1.9082,817.51,19,32.7004,0,125,26,0
1.0502,457.07,4,65.2962,0,117,8,0
4.226,397.54,22,14.7238,0,123,28,0
0.9663,682.99,9,68.2986,0,116,11,0
110.7227,3.79,7,0.6322,0,105,7,1
18.551,12.94,4,4.3124,1,88,4,1
0.3437,872.89,5,218.2216,0,120,5,0
3.9052,353.37,15,16.0625,0,137,23,0
1.0144,532.36,5,66.545,0,104,9,0
5.5259,347.45,23,11.2082,0,142,32,0
228.5377,5.78,6,0.275,1,24,22,1
2.4091,199.24,2,28.4632,0,135,8,0
1.6356,623.64,8,38.9772,0,124,17,0
8.2448,109.16,12,7.7971,0,125,15,0
123.2084,4.87,4,0.5411,0,76,10,1
3.6954,340.97,20,17.0483,0,127,21,0
6.7371,151.4,14,9.4625,0,136,17,0
123.5472,4.37,3,0.5464,0,110,9,1
29.1691,24.68,6,2.244,1,22,12,1
4.6342,362.52,28,13.4267,0,114,28,0
50.563,26.11,4,1.2431,1,22,22,1
2.2456,801.55,25,27.6398,0,149,30,0
15.4789,69.77,11,4.1043,0,150,18,0
115.9467,2.07,3,0.69,0,110,4,1
98.3034,50.66,5,0.6178,1,45,83,1
5.5095,239.58,15,11.4088,0,117,22,0
1.5316,705.16,13,41.48,0,115,18,0
46.8795,26.88,3,1.3439,1,20,21,1
20.6668,8.71,3,4.3548,1,78,3,1
6.3208,37.97,4,12.6565,1,86,4,1
5.3741,368.43,30,11.5135,0,123,33,0
10.773,150.38,26,5.7837,0,153,27,0
7.0897,76.17,1,9.5208,0,107,9,0
43.7846,41.11,21,1.4176,0,121,30,0
0.5601,642.75,6,128.5507,0,125,6,0
0.374,802.13,1,200.533,0,114,5,0
